timestamp,wind_speed,wind_direction,WEA0,WEA1,WEA2,WEA3,Total
2001-01-01 00:00:00,10.94,239.36,2177.76,3176.93,3176.93,3176.93,11708.55
2001-01-01 00:30:00,10.98,239.45,2225.76,3188.58,3188.58,3188.58,11791.5
2001-01-01 01:00:00,10.91,240.01,2292.14,3164.05,3164.05,3164.05,11784.29
2001-01-01 01:30:00,10.71,240.9,2325.87,3096.22,3096.22,3096.22,11614.53
2001-01-01 02:00:00,10.74,242.8,2658.78,3108.65,3108.65,3108.65,11984.73
2001-01-01 02:30:00,10.79,242.76,2681.85,3126.08,3126.08,3126.08,12060.09
2001-01-01 03:00:00,10.71,242.62,2615.73,3096.22,3096.22,3096.22,11904.39
2001-01-01 03:30:00,10.53,243.26,2594.3,3035.26,3035.26,3035.26,11700.08
2001-01-01 04:00:00,10.68,241.6,2437.32,3088.85,3088.85,3088.85,11703.87
2001-01-01 04:30:00,10.89,239.53,2169.81,3158.25,3158.25,3158.25,11644.56
2001-01-01 05:00:00,10.78,237.85,1674.13,3120.38,3120.38,3120.38,11035.27
2001-01-01 05:30:00,10.73,237.25,1490.49,3103.08,3103.08,3103.08,10799.73
2001-01-01 06:00:00,10.81,235.95,1294.05,3131.65,3131.65,3131.65,10689.0
2001-01-01 06:30:00,10.94,235.41,1303.7,3176.52,3176.52,3176.52,10833.26
2001-01-01 07:00:00,10.9,235.4,1270.8,3163.12,3163.12,3163.12,10760.16
2001-01-01 07:30:00,10.71,235.75,1177.83,3097.61,3097.61,3097.61,10470.66
2001-01-01 08:00:00,10.52,235.18,953.29,3031.73,3031.73,3031.73,10048.48
2001-01-01 08:30:00,10.43,235.38,925.72,3000.88,3000.88,3000.88,9928.36
2001-01-01 09:00:00,10.54,236.54,1199.79,3041.6,3041.6,3041.6,10324.59
2001-01-01 09:30:00,10.32,238.75,1503.06,2956.81,2956.81,2956.81,10373.49
2001-01-01 10:00:00,9.97,240.24,1571.64,2819.99,2819.99,2819.99,10031.61
2001-01-01 10:30:00,9.54,241.42,1480.9,2625.06,2625.06,2625.06,9356.08
2001-01-01 11:00:00,9.54,241.64,1532.1,2625.73,2625.73,2625.73,9409.29
2001-01-01 11:30:00,9.34,242.13,1481.75,2519.68,2519.68,2519.68,9040.79
2001-01-01 12:00:00,9.3,242.98,1628.86,2500.16,2500.16,2500.16,9129.34
2001-01-01 12:30:00,9.76,240.65,1482.98,2723.36,2723.36,2723.36,9653.06
2001-01-01 13:00:00,10.55,237.48,1403.99,3044.69,3044.69,3044.69,10538.06
2001-01-01 13:30:00,10.94,235.2,1264.85,3175.12,3175.12,3175.12,10790.21
2001-01-01 14:00:00,11.07,235.75,1472.5,3216.88,3216.88,3216.88,11123.14
2001-01-01 14:30:00,10.97,235.11,1272.15,3184.16,3184.16,3184.16,10824.63
2001-01-01 15:00:00,11.73,232.52,1643.46,3387.16,3387.16,3387.16,11804.94
2001-01-01 15:30:00,12.05,236.57,2489.65,3451.13,3451.13,3451.13,12843.04
2001-01-01 16:00:00,12.32,235.81,2577.64,3479.43,3479.43,3479.43,13015.93
2001-01-01 16:30:00,12.24,238.62,2922.53,3471.4,3471.4,3471.4,13336.73
2001-01-01 17:00:00,12.46,240.63,3233.67,3494.25,3494.25,3494.25,13716.42
2001-01-01 17:30:00,12.6,241.09,3319.48,3498.81,3498.81,3498.81,13815.91
2001-01-01 18:00:00,12.43,242.14,3332.33,3490.96,3490.96,3490.96,13805.21
2001-01-01 18:30:00,12.02,244.44,3326.71,3448.01,3448.01,3448.01,13670.74
2001-01-01 19:00:00,11.57,247.86,3299.31,3352.61,3352.61,3352.61,13357.14
2001-01-01 19:30:00,11.08,251.9,3205.14,3218.94,3218.94,3218.94,12861.96
2001-01-01 20:00:00,10.02,258.15,2680.73,2839.53,2839.53,2839.2,11198.99
2001-01-01 20:30:00,9.01,263.37,1192.51,2348.99,2348.99,2337.32,8227.81
2001-01-01 21:00:00,8.25,265.19,600.57,1894.6,1894.6,1861.77,6251.54
2001-01-01 21:30:00,8.08,267.51,336.93,1786.15,1786.15,1714.28,5623.51
2001-01-01 22:00:00,7.72,272.64,228.52,1573.45,1573.44,1287.58,4662.99
2001-01-01 22:30:00,6.13,271.62,94.06,807.47,807.47,694.29,2403.29
2001-01-01 23:00:00,5.86,272.81,94.29,708.52,708.52,572.37,2083.7
2001-01-01 23:30:00,6.26,278.73,428.7,859.9,859.85,369.91,2518.36
2001-01-02 00:00:00,7.31,284.07,1174.45,1350.94,1349.8,137.72,4012.91
2001-01-02 00:30:00,7.14,287.57,1219.61,1262.33,1257.48,13.42,3752.84
2001-01-02 01:00:00,7.38,288.4,1355.88,1386.02,1379.05,6.0,4126.95
2001-01-02 01:30:00,7.31,288.52,1319.95,1348.22,1340.99,3.35,4012.51
2001-01-02 02:00:00,7.38,286.7,1318.87,1383.47,1379.97,34.81,4117.12
2001-01-02 02:30:00,8.82,283.35,1959.98,2232.15,2231.47,395.23,6818.83
2001-01-02 03:00:00,9.55,285.73,2553.03,2628.11,2627.33,382.76,8191.23
2001-01-02 03:30:00,7.92,320.77,1691.17,1691.17,0.0,1670.88,5053.22
2001-01-02 04:00:00,7.98,312.14,1726.37,1726.37,150.45,1028.75,4631.94
2001-01-02 04:30:00,9.78,312.15,2732.02,2732.02,647.1,2064.8,8175.94
2001-01-02 05:00:00,9.67,317.64,2685.25,2685.25,166.65,2616.82,8153.97
2001-01-02 05:30:00,9.99,323.01,2827.6,2827.6,395.44,2823.45,8874.09
2001-01-02 06:00:00,9.73,327.99,2710.49,2710.49,907.83,2709.56,9038.37
2001-01-02 06:30:00,10.0,336.96,2833.07,2833.07,2612.71,2792.11,11070.96
2001-01-02 07:00:00,10.21,353.33,2915.64,2915.64,2915.38,755.3,9501.96
2001-01-02 07:30:00,10.57,357.22,3049.98,3049.98,3049.96,652.74,9802.66
2001-01-02 08:00:00,10.56,358.77,3047.27,3047.27,3047.26,649.03,9790.83
2001-01-02 08:30:00,9.98,357.37,2824.21,2824.21,2824.17,358.46,8831.05
2001-01-02 09:00:00,9.21,355.55,2455.39,2455.39,2455.04,166.95,7532.77
2001-01-02 09:30:00,7.89,348.2,1676.24,1676.24,1660.42,541.65,5554.55
2001-01-02 10:00:00,7.39,346.14,1393.47,1393.47,1364.08,653.84,4804.86
2001-01-02 10:30:00,7.22,343.86,1302.92,1302.92,1245.7,829.38,4680.92
2001-01-02 11:00:00,7.06,338.94,1219.95,1219.95,1019.94,1084.69,4544.53
2001-01-02 11:30:00,6.84,333.27,1112.37,1112.37,560.85,1093.9,3879.49
2001-01-02 12:00:00,5.99,324.96,753.11,753.11,15.46,752.45,2274.13
2001-01-02 12:30:00,5.75,316.09,672.64,672.64,0.0,587.75,1933.03
2001-01-02 13:00:00,5.39,307.76,554.32,554.32,167.57,129.31,1405.52
2001-01-02 13:30:00,5.5,295.4,585.9,586.12,556.71,0.0,1728.73
2001-01-02 14:00:00,6.08,289.41,778.4,789.41,783.37,0.0,2351.18
2001-01-02 14:30:00,7.13,288.51,1226.64,1254.34,1247.31,0.43,3728.72
2001-01-02 15:00:00,8.24,297.96,1886.65,1886.76,1701.0,149.48,5623.89
2001-01-02 15:30:00,8.83,298.9,2241.97,2242.01,2024.72,265.0,6773.7
2001-01-02 16:00:00,10.75,290.42,3108.52,3111.08,3108.9,658.85,9987.35
2001-01-02 16:30:00,11.26,289.12,3265.23,3269.24,3268.45,1077.66,10880.58
2001-01-02 17:00:00,12.37,286.75,3481.16,3485.33,3485.27,2407.12,12858.88
2001-01-02 17:30:00,10.1,299.76,2870.97,2870.98,2746.63,873.64,9362.22
2001-01-02 18:00:00,8.93,282.73,1964.97,2298.42,2297.95,505.99,7067.33
2001-01-02 18:30:00,10.7,263.95,2293.23,3093.79,3093.79,3090.59,11571.4
2001-01-02 19:00:00,11.27,271.44,1679.93,3272.93,3272.93,3229.8,11455.59
2001-01-02 19:30:00,12.74,263.25,3374.71,3499.22,3499.22,3499.21,13872.36
2001-01-02 20:00:00,12.59,275.02,3043.48,3498.78,3498.78,3472.64,13513.68
2001-01-02 20:30:00,11.72,269.68,2096.58,3386.43,3386.43,3371.32,12240.76
2001-01-02 21:00:00,13.15,274.6,3252.85,3500.0,3500.0,3499.68,13752.53
2001-01-02 21:30:00,11.61,275.36,2525.24,3363.11,3363.11,3237.75,12489.21
2001-01-02 22:00:00,11.44,290.98,3319.25,3320.41,3318.67,1143.03,11101.36
2001-01-02 22:30:00,11.83,296.61,3409.05,3409.06,3396.84,2008.99,12223.94
2001-01-02 23:00:00,10.55,292.23,3041.51,3042.36,3037.1,548.54,9669.51
2001-01-02 23:30:00,11.03,287.42,3193.81,3205.45,3205.07,1078.83,10683.16
2001-01-03 00:00:00,11.57,294.19,3353.73,3353.82,3348.76,1419.79,11476.1
2001-01-03 00:30:00,9.93,301.0,2800.83,2800.83,2600.22,790.44,8992.32
2001-01-03 01:00:00,8.99,271.64,381.95,2337.4,2337.4,2120.61,7177.36
2001-01-03 01:30:00,10.85,279.01,2674.38,3144.26,3144.25,2595.51,11558.4
2001-01-03 02:00:00,12.64,283.74,3496.72,3498.93,3498.93,2998.23,13492.81
2001-01-03 02:30:00,13.07,282.81,3499.56,3500.0,3500.0,3281.76,13781.32
2001-01-03 03:00:00,10.9,290.0,3158.2,3161.36,3159.68,760.06,10239.3
2001-01-03 03:30:00,11.42,292.75,3315.36,3315.7,3311.85,1165.29,11108.2
2001-01-03 04:00:00,9.69,287.36,2663.17,2692.59,2691.15,301.09,8348.0
2001-01-03 04:30:00,12.16,278.65,3226.75,3462.83,3462.83,3251.09,13403.5
2001-01-03 05:00:00,12.23,276.67,3056.46,3470.41,3470.41,3370.01,13367.29
2001-01-03 05:30:00,12.9,273.18,3036.49,3499.71,3499.71,3499.19,13535.1
2001-01-03 06:00:00,12.5,270.71,2679.34,3498.5,3498.5,3489.83,13166.17
2001-01-03 06:30:00,12.53,267.68,2875.48,3498.6,3498.6,3498.53,13371.21
2001-01-03 07:00:00,12.52,268.1,2827.74,3498.55,3498.55,3497.26,13322.1
2001-01-03 07:30:00,11.43,269.64,1843.34,3318.01,3318.01,3296.54,11775.9
2001-01-03 08:00:00,12.15,267.11,2709.24,3461.95,3461.95,3459.62,13092.76
2001-01-03 08:30:00,12.59,263.07,3347.25,3498.78,3498.78,3498.77,13843.58
2001-01-03 09:00:00,12.24,264.8,3054.37,3471.35,3471.35,3470.54,13467.61
2001-01-03 09:30:00,12.15,263.85,3115.86,3461.26,3461.26,3460.72,13499.1
2001-01-03 10:00:00,12.54,261.61,3410.82,3498.63,3498.63,3498.63,13906.71
2001-01-03 10:30:00,13.81,262.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 11:00:00,13.67,266.38,3441.6,3500.0,3500.0,3500.0,13941.6
2001-01-03 11:30:00,14.15,264.32,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 12:00:00,14.39,261.73,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 12:30:00,15.1,261.73,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 13:00:00,15.09,262.33,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 13:30:00,15.7,266.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 14:00:00,15.98,267.37,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 14:30:00,16.25,265.68,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 15:00:00,16.57,266.54,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 15:30:00,16.57,267.2,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 16:00:00,17.12,268.96,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 16:30:00,17.6,271.53,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 17:00:00,17.91,273.35,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 17:30:00,17.98,275.42,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 18:00:00,18.2,276.38,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 18:30:00,18.39,276.41,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 19:00:00,18.86,276.31,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 19:30:00,18.96,275.6,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 20:00:00,18.7,274.04,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 20:30:00,18.46,274.55,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 21:00:00,17.45,276.96,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 21:30:00,17.38,278.26,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 22:00:00,18.1,277.1,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 22:30:00,19.48,278.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-03 23:00:00,20.93,276.39,3500.0,3472.41,3472.41,3481.85,13926.67
2001-01-03 23:30:00,19.73,281.86,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 00:00:00,19.72,287.39,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 00:30:00,19.66,292.21,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 01:00:00,20.44,296.26,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 01:30:00,17.08,290.14,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 02:00:00,17.6,298.39,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 02:30:00,17.29,290.36,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 03:00:00,17.01,298.23,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 03:30:00,17.49,291.95,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 04:00:00,17.81,290.73,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 04:30:00,17.97,293.99,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 05:00:00,15.72,290.4,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 05:30:00,12.78,328.35,3499.35,3499.35,3202.88,3499.35,13700.93
2001-01-04 06:00:00,11.86,320.16,3415.23,3415.23,1481.81,3407.57,11719.84
2001-01-04 06:30:00,17.16,298.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 07:00:00,17.35,292.17,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 07:30:00,18.94,283.81,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 08:00:00,18.15,296.24,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 08:30:00,15.88,301.64,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 09:00:00,19.31,306.83,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 09:30:00,17.1,339.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 10:00:00,15.97,335.35,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 10:30:00,18.2,316.68,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 11:00:00,15.06,319.27,3500.0,3500.0,3498.5,3500.0,13998.5
2001-01-04 11:30:00,13.54,319.84,3500.0,3500.0,2961.86,3500.0,13461.86
2001-01-04 12:00:00,12.79,317.64,3499.37,3499.37,2444.77,3499.13,12942.64
2001-01-04 12:30:00,13.95,329.65,3500.0,3500.0,3499.5,3500.0,13999.5
2001-01-04 13:00:00,15.04,331.18,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 13:30:00,15.14,334.28,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 14:00:00,15.52,335.9,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 14:30:00,15.97,336.07,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 15:00:00,15.57,336.78,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 15:30:00,15.77,337.75,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 16:00:00,16.35,338.02,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 16:30:00,16.77,338.22,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 17:00:00,15.89,339.13,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 17:30:00,16.27,339.43,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 18:00:00,16.36,338.31,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 18:30:00,15.95,338.4,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 19:00:00,15.4,339.43,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 19:30:00,15.59,340.75,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 20:00:00,15.2,342.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 20:30:00,14.76,344.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 21:00:00,14.94,346.42,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 21:30:00,15.37,345.67,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 22:00:00,14.56,348.01,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 22:30:00,14.39,348.48,3500.0,3500.0,3500.0,3500.0,14000.0
2001-01-04 23:00:00,14.02,353.0,3500.0,3500.0,3500.0,3422.91,13922.91
2001-01-04 23:30:00,12.58,354.67,3498.75,3498.75,3498.75,2542.95,13039.2
2001-01-05 00:00:00,10.49,1.33,3024.12,3024.12,3024.12,776.32,9848.68
2001-01-05 00:30:00,10.25,9.26,2928.06,2928.06,2928.06,2160.88,10945.06
2001-01-05 01:00:00,10.58,1.67,3053.09,3053.09,3053.09,869.66,10028.93
2001-01-05 01:30:00,10.44,0.23,3003.58,3003.58,3003.57,649.22,9659.95
2001-01-05 02:00:00,11.58,3.64,3355.29,3355.29,3355.29,2061.18,12127.05
2001-01-05 02:30:00,11.34,4.12,3292.6,3292.6,3292.6,1942.4,11820.2
2001-01-05 03:00:00,11.3,6.17,3281.13,3281.13,3281.13,2360.0,12203.39
2001-01-05 03:30:00,11.22,4.4,3258.67,3258.67,3258.67,1893.45,11669.46
2001-01-05 04:00:00,11.44,6.87,3320.54,3320.54,3320.54,2596.15,12557.77
2001-01-05 04:30:00,11.36,9.75,3299.34,3299.34,3299.34,2933.78,12831.8
2001-01-05 05:00:00,10.89,10.6,3159.26,3159.26,3159.26,2785.35,12263.13
2001-01-05 05:30:00,10.48,8.98,3018.84,3018.84,3018.84,2295.11,11351.63
2001-01-05 06:00:00,10.31,8.62,2953.18,2953.18,2953.18,2084.67,10944.21
2001-01-05 06:30:00,10.53,10.6,3035.49,3035.49,3035.49,2581.91,11688.38
2001-01-05 07:00:00,10.87,12.75,3152.11,3152.11,3152.11,2950.33,12406.66
2001-01-05 07:30:00,11.12,14.77,3230.67,3230.67,3230.67,3140.3,12832.31
2001-01-05 08:00:00,11.23,15.45,3262.14,3262.14,3262.14,3199.05,12985.47
2001-01-05 08:30:00,10.86,16.54,3149.44,3149.44,3149.43,3092.48,12540.79
2001-01-05 09:00:00,10.55,19.5,3042.42,3042.42,3042.37,3021.45,12148.66
2001-01-05 09:30:00,10.17,21.39,2898.65,2898.65,2898.42,2886.21,11581.93
2001-01-05 10:00:00,9.94,22.22,2807.0,2807.0,2806.48,2795.69,11216.17
2001-01-05 10:30:00,9.61,21.96,2658.47,2658.47,2657.87,2643.03,10617.84
2001-01-05 11:00:00,9.18,21.37,2437.73,2437.73,2437.01,2408.64,9721.11
2001-01-05 11:30:00,9.25,21.05,2472.06,2472.06,2471.49,2440.12,9855.73
2001-01-05 12:00:00,9.39,21.68,2549.16,2549.16,2548.43,2526.03,10172.78
2001-01-05 12:30:00,9.0,21.69,2340.79,2340.79,2339.66,2309.23,9330.47
2001-01-05 13:00:00,8.77,21.99,2207.47,2207.47,2205.98,2177.29,8798.21
2001-01-05 13:30:00,8.61,22.2,2109.66,2109.66,2107.84,2080.22,8407.38
2001-01-05 14:00:00,8.61,22.06,2112.33,2112.33,2110.65,2081.29,8416.6
2001-01-05 14:30:00,8.48,21.54,2032.23,2032.23,2030.8,1991.76,8087.02
2001-01-05 15:00:00,8.73,20.1,2182.25,2182.25,2181.69,2120.33,8666.52
2001-01-05 15:30:00,8.8,20.74,2222.72,2222.72,2221.95,2174.62,8842.01
2001-01-05 16:00:00,9.21,22.58,2454.62,2454.62,2453.27,2437.06,9799.57
2001-01-05 16:30:00,8.86,24.95,2257.45,2257.45,2251.33,2248.78,9015.01
2001-01-05 17:00:00,8.14,26.74,1826.01,1826.01,1809.05,1820.88,7281.95
2001-01-05 17:30:00,7.58,27.44,1493.19,1493.19,1471.4,1489.45,5947.23
2001-01-05 18:00:00,7.81,29.08,1627.57,1627.57,1586.01,1625.8,6466.95
2001-01-05 18:30:00,8.21,32.37,1869.52,1869.52,1730.13,1869.17,7338.34
2001-01-05 19:00:00,7.53,33.7,1466.75,1466.75,1286.44,1466.56,5686.5
2001-01-05 19:30:00,6.58,29.94,994.52,994.52,956.71,993.75,3939.5
2001-01-05 20:00:00,6.05,22.96,776.53,776.53,774.96,764.28,3092.3
2001-01-05 20:30:00,6.01,19.39,759.73,759.73,759.47,721.85,3000.78
2001-01-05 21:00:00,6.18,18.96,829.27,829.27,829.06,777.21,3264.81
2001-01-05 21:30:00,6.15,18.7,815.45,815.45,815.26,759.21,3205.37
2001-01-05 22:00:00,5.78,19.58,683.24,683.24,683.0,649.35,2698.83
2001-01-05 22:30:00,5.09,23.26,469.68,469.68,468.58,463.02,1870.96
2001-01-05 23:00:00,5.44,27.2,568.42,568.42,561.7,567.04,2265.58
2001-01-05 23:30:00,5.8,28.66,690.32,690.32,675.19,689.41,2745.24
2001-01-06 00:00:00,5.51,32.69,592.1,592.1,540.49,591.97,2316.66
2001-01-06 00:30:00,4.41,39.81,303.03,303.03,143.43,303.03,1052.52
2001-01-06 01:00:00,3.34,51.42,123.45,123.45,0.0,123.45,370.35
2001-01-06 01:30:00,1.84,62.03,0.0,0.0,0.0,0.0,0.0
2001-01-06 02:00:00,0.92,65.69,0.0,0.0,0.0,0.0,0.0
2001-01-06 02:30:00,0.96,34.5,0.0,0.0,0.0,0.0,0.0
2001-01-06 03:00:00,0.98,55.48,0.0,0.0,0.0,0.0,0.0
2001-01-06 03:30:00,0.85,86.4,0.0,0.0,0.0,0.0,0.0
2001-01-06 04:00:00,1.03,67.72,0.0,0.0,0.0,0.0,0.0
2001-01-06 04:30:00,1.42,41.2,0.0,0.0,0.0,0.0,0.0
2001-01-06 05:00:00,1.46,20.63,0.0,0.0,0.0,0.0,0.0
2001-01-06 05:30:00,1.23,355.56,0.0,0.0,0.0,0.0,0.0
2001-01-06 06:00:00,1.59,339.92,0.0,0.0,0.0,0.0,0.0
2001-01-06 06:30:00,1.92,318.13,0.0,0.0,0.0,0.0,0.0
2001-01-06 07:00:00,2.3,315.97,17.91,17.91,0.0,16.04,51.86
2001-01-06 07:30:00,2.0,314.74,0.0,0.0,0.0,0.0,0.0
2001-01-06 08:00:00,1.51,317.51,0.0,0.0,0.0,0.0,0.0
2001-01-06 08:30:00,1.23,312.73,0.0,0.0,0.0,0.0,0.0
2001-01-06 09:00:00,1.33,320.4,0.0,0.0,0.0,0.0,0.0
2001-01-06 09:30:00,1.69,330.05,0.0,0.0,0.0,0.0,0.0
2001-01-06 10:00:00,1.27,329.63,0.0,0.0,0.0,0.0,0.0
2001-01-06 10:30:00,0.43,334.2,0.0,0.0,0.0,0.0,0.0
2001-01-06 11:00:00,0.36,339.73,0.0,0.0,0.0,0.0,0.0
2001-01-06 11:30:00,0.37,226.56,0.0,0.0,0.0,0.0,0.0
2001-01-06 12:00:00,0.95,197.64,0.0,0.0,0.0,0.0,0.0
2001-01-06 12:30:00,1.28,202.04,0.0,0.0,0.0,0.0,0.0
2001-01-06 13:00:00,1.53,192.69,0.0,0.0,0.0,0.0,0.0
2001-01-06 13:30:00,1.83,188.46,0.0,0.0,0.0,0.0,0.0
2001-01-06 14:00:00,2.08,195.85,4.67,4.98,4.98,4.98,19.61
2001-01-06 14:30:00,2.91,200.19,69.03,73.12,73.12,73.12,288.39
2001-01-06 15:00:00,3.77,199.0,172.9,185.75,185.75,185.75,730.15
2001-01-06 15:30:00,4.27,202.92,272.48,276.93,276.93,276.93,1103.27
2001-01-06 16:00:00,4.65,203.12,353.87,359.29,359.29,359.29,1431.74
2001-01-06 16:30:00,4.72,205.3,370.96,374.09,374.09,374.09,1493.23
2001-01-06 17:00:00,4.94,205.67,424.45,427.79,427.79,427.79,1707.82
2001-01-06 17:30:00,5.28,203.03,515.81,523.42,523.42,523.42,2086.07
2001-01-06 18:00:00,5.42,206.38,560.14,565.29,565.29,565.29,2256.01
2001-01-06 18:30:00,5.37,207.11,542.83,549.38,549.38,549.38,2190.97
2001-01-06 19:00:00,6.4,199.0,865.29,918.49,918.49,918.49,3620.76
2001-01-06 19:30:00,7.45,196.47,1235.55,1420.18,1420.18,1420.18,5496.09
2001-01-06 20:00:00,7.73,201.28,1540.61,1584.61,1584.61,1584.61,6294.44
2001-01-06 20:30:00,8.12,199.64,1731.78,1813.32,1813.32,1813.32,7171.74
2001-01-06 21:00:00,8.27,199.25,1812.38,1904.87,1904.87,1904.87,7526.99
2001-01-06 21:30:00,8.47,202.62,1999.55,2026.48,2026.48,2026.48,8078.99
2001-01-06 22:00:00,8.35,209.36,1907.14,1954.66,1954.66,1954.66,7771.12
2001-01-06 22:30:00,8.46,211.56,1918.02,2023.1,2023.1,2023.1,7987.32
2001-01-06 23:00:00,8.57,211.42,1986.66,2083.87,2083.87,2083.87,8238.27
2001-01-06 23:30:00,8.23,213.6,1675.8,1879.72,1879.72,1879.72,7314.96
2001-01-07 00:00:00,7.99,215.35,1407.71,1732.48,1732.48,1732.48,6605.15
2001-01-07 00:30:00,8.05,216.73,1309.18,1771.37,1771.37,1771.37,6623.29
2001-01-07 01:00:00,8.35,216.56,1482.44,1950.66,1950.66,1950.66,7334.42
2001-01-07 01:30:00,8.58,212.95,1926.02,2089.97,2089.97,2089.97,8195.93
2001-01-07 02:00:00,8.55,212.97,1909.76,2075.64,2075.64,2075.64,8136.68
2001-01-07 02:30:00,9.1,216.34,1991.75,2395.0,2395.0,2395.0,9176.75
2001-01-07 03:00:00,9.62,217.94,2154.49,2659.98,2659.98,2659.98,10134.43
2001-01-07 03:30:00,9.84,221.88,1561.83,2761.18,2761.18,2761.18,9845.37
2001-01-07 04:00:00,10.18,221.06,2036.92,2903.13,2903.13,2903.13,10746.31
2001-01-07 04:30:00,10.23,221.27,2031.16,2922.85,2922.85,2922.85,10799.71
2001-01-07 05:00:00,10.43,223.63,1642.09,2999.43,2999.43,2999.43,10640.38
2001-01-07 05:30:00,10.55,226.62,1094.94,3042.3,3042.3,3042.3,10221.84
2001-01-07 06:00:00,10.81,229.39,928.0,3130.32,3130.32,3130.32,10318.96
2001-01-07 06:30:00,10.88,229.68,960.05,3156.91,3156.91,3156.91,10430.78
2001-01-07 07:00:00,11.26,229.36,1275.17,3268.77,3268.77,3268.77,11081.48
2001-01-07 07:30:00,11.28,228.64,1370.59,3275.46,3275.46,3275.46,11196.97
2001-01-07 08:00:00,10.89,230.97,919.36,3160.21,3160.21,3160.21,10399.99
2001-01-07 08:30:00,10.5,235.9,1057.61,3026.47,3026.47,3026.47,10137.02
2001-01-07 09:00:00,10.08,238.13,1172.62,2863.85,2863.85,2863.85,9764.17
2001-01-07 09:30:00,9.19,240.35,1024.43,2444.05,2444.05,2444.05,8356.58
2001-01-07 10:00:00,8.82,239.97,775.65,2236.55,2236.55,2236.55,7485.3
